Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,address,lat,lon,Original Sales,Unit price,Cost,Unit cost,AvgTemperature
8697,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,TEC-PH-10001051,Technology,Phones,HTC One,239.976,3,0.2,26.997299999999967,2017,6,Nashville Tennessee,36.1622767,-86.7742984,299.96999999999997,99.99,212.97870000000003,70.9929,75.72333333333333
8698,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,31.168000000000003,4,0.2,9.3504,2017,6,Nashville Tennessee,36.1622767,-86.7742984,38.96,9.74,21.817600000000002,5.454400000000001,75.72333333333333
8699,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",120.96,2,0.4,-28.224000000000004,2017,6,Nashville Tennessee,36.1622767,-86.7742984,201.6,100.8,149.184,74.592,75.72333333333333
8700,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.936,8,0.2,223.99360000000013,2017,6,Nashville Tennessee,36.1622767,-86.7742984,2799.92,349.99,2015.9424,251.9928,75.72333333333333
8701,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,76.608,8,0.2,6.703199999999995,2017,6,Nashville Tennessee,36.1622767,-86.7742984,95.76,11.97,69.90480000000001,8.738100000000001,75.72333333333333
8702,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,1,0.2,17.84699999999998,2017,6,Nashville Tennessee,36.1622767,-86.7742984,178.47,178.47,124.92900000000003,124.92900000000003,75.72333333333333
8703,CA-2017-119284,2017-06-15,2017-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,91.36000000000001,5,0.2,29.691999999999993,2017,6,Nashville Tennessee,36.1622767,-86.7742984,114.20000000000002,22.840000000000003,61.66800000000002,12.333600000000004,75.72333333333333
8704,CA-2015-133494,2015-03-01,2015-03-05,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.5520000000000005,2,0.2,0.44399999999999973,2015,3,Philadelphia Pennsylvania,39.9527237,-75.1635262,4.44,2.22,3.1080000000000005,1.5540000000000003,39.2
8705,CA-2016-111318,2016-07-23,2016-07-26,First Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,115.136,8,0.2,11.513600000000004,2016,7,Houston Texas,29.7589382,-95.3676974,143.92,17.99,103.6224,12.9528,85.9
8706,US-2014-132745,2014-10-01,2014-10-05,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Reno,Nevada,89502,West,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,4.71,1,0.0,0.0,2014,10,Reno Nevada,39.5261206,-119.8126581,4.71,4.71,4.71,4.71,58.145161290322584
8707,CA-2014-146815,2014-09-08,2014-09-13,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009,East,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,172.764,2,0.1,13.437199999999986,2014,9,New York City New York,40.7830439,-73.9527658,191.96,95.98,159.32680000000002,79.66340000000001,70.15333333333334
8708,CA-2014-146815,2014-09-08,2014-09-13,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009,East,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,2,0.0,1.6896,2014,9,New York City New York,40.7830439,-73.9527658,3.52,1.76,1.8304,0.9152,70.15333333333334
8709,CA-2014-119144,2014-11-16,2014-11-18,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,79.968,4,0.2,-17.9928,2014,11,Los Angeles California,34.0536909,-118.242766,99.96,24.99,97.9608,24.4902,64.53333333333333
8710,CA-2014-119144,2014-11-16,2014-11-18,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",305.9745,3,0.15,25.19789999999997,2014,11,Los Angeles California,34.0536909,-118.242766,359.96999999999997,119.99,280.77660000000003,93.5922,64.53333333333333
8711,CA-2014-119144,2014-11-16,2014-11-18,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.90999999999997,3,0.0,10.347300000000004,2014,11,Los Angeles California,34.0536909,-118.242766,344.90999999999997,114.96999999999998,334.56269999999995,111.52089999999998,64.53333333333333
8712,CA-2014-105648,2014-03-03,2014-03-07,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.3520000000001,3,0.2,-23.48820000000009,2014,3,San Diego California,32.7174202,-117.1627728,782.94,260.98,649.8402000000002,216.61340000000007,63.53225806451613
8713,US-2015-145422,2015-12-03,2015-12-07,Standard Class,PW-19240,Pierre Wener,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.49899999999997,3,0.15,-29.60579999999998,2015,12,San Francisco California,37.7790262,-122.419906,422.94,140.98,389.10479999999995,129.70159999999998,50.78064516129032
8714,CA-2017-136623,2017-07-11,2017-07-16,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,92105,West,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,71.952,6,0.2,5.396399999999996,2017,7,San Diego California,32.7174202,-117.1627728,89.94,14.99,66.5556,11.0926,71.81935483870969
8715,CA-2017-136623,2017-07-11,2017-07-16,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,92105,West,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.800000000000004,5,0.2,9.312499999999998,2017,7,San Diego California,32.7174202,-117.1627728,37.25,7.45,20.487500000000004,4.097500000000001,71.81935483870969
8716,CA-2017-121678,2017-11-16,2017-11-20,Second Class,BM-11650,Brian Moss,Corporate,United States,Elyria,Ohio,44035,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,1.8240000000000003,1,0.7,-1.3983999999999996,2017,11,Elyria Ohio,41.3673191,-82.1073583,6.08,6.08,3.2224,3.2224,
8717,CA-2016-120824,2016-06-12,2016-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.38399999999999,4,0.8,-160.96,2016,6,Houston Texas,29.7589382,-95.3676974,321.92,80.48,225.344,56.336,80.75666666666666
8718,CA-2016-120824,2016-06-12,2016-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,6.984000000000001,2,0.6,-4.539600000000002,2016,6,Houston Texas,29.7589382,-95.3676974,17.46,8.73,11.523600000000002,5.761800000000001,80.75666666666666
8719,CA-2016-120824,2016-06-12,2016-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,11.264000000000001,8,0.2,3.9423999999999997,2016,6,Houston Texas,29.7589382,-95.3676974,14.08,1.76,7.321600000000002,0.9152000000000002,80.75666666666666
8720,CA-2016-120824,2016-06-12,2016-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552000000000003,3,0.2,5.6376,2016,6,Houston Texas,29.7589382,-95.3676974,19.44,6.48,9.914400000000004,3.3048000000000015,80.75666666666666
8721,CA-2016-120824,2016-06-12,2016-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,379.372,2,0.3,-119.23120000000003,2016,6,Houston Texas,29.7589382,-95.3676974,541.96,270.98,498.6032,249.3016,80.75666666666666
8722,CA-2016-120824,2016-06-12,2016-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,67.53600000000002,9,0.2,6.753599999999999,2016,6,Houston Texas,29.7589382,-95.3676974,84.42000000000002,9.380000000000003,60.78240000000002,6.753600000000002,80.75666666666666
8723,CA-2016-120824,2016-06-12,2016-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1.5239999999999996,2,0.8,-2.6670000000000007,2016,6,Houston Texas,29.7589382,-95.3676974,7.619999999999999,3.8099999999999996,4.191000000000001,2.0955000000000004,80.75666666666666
8724,US-2016-135209,2016-12-29,2016-12-31,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,37.408,7,0.2,13.0928,2016,12,Miami Florida,25.7741728,-80.19362,46.76,6.68,24.3152,3.4736000000000002,
8725,US-2016-135209,2016-12-29,2016-12-31,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178,South,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,25.344,6,0.2,8.870400000000002,2016,12,Miami Florida,25.7741728,-80.19362,31.68,5.28,16.473599999999998,2.7455999999999996,
8726,CA-2017-148145,2017-03-18,2017-03-23,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,46.2,4,0.0,21.252,2017,3,Seattle Washington,47.6038321,-122.330062,46.2,11.55,24.948000000000004,6.237000000000001,45.60967741935484
8727,CA-2015-103870,2015-12-27,2015-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,4.728,3,0.2,0.7091999999999996,2015,12,Murfreesboro Tennessee,35.8460396,-86.3921096,5.909999999999999,1.9699999999999998,4.018800000000001,1.3396000000000001,
8728,CA-2015-103870,2015-12-27,2015-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",53.352000000000004,3,0.2,16.005600000000005,2015,12,Murfreesboro Tennessee,35.8460396,-86.3921096,66.69,22.23,37.3464,12.4488,
8729,CA-2015-103870,2015-12-27,2015-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,131.104,2,0.2,8.193999999999996,2015,12,Murfreesboro Tennessee,35.8460396,-86.3921096,163.88,81.94,122.91000000000003,61.45500000000001,
8730,CA-2015-103870,2015-12-27,2015-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,22.512000000000004,3,0.2,2.2512,2015,12,Murfreesboro Tennessee,35.8460396,-86.3921096,28.140000000000004,9.38,20.260800000000003,6.753600000000001,
8731,CA-2015-103870,2015-12-27,2015-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,72.74400000000001,7,0.2,-12.73020000000001,2015,12,Murfreesboro Tennessee,35.8460396,-86.3921096,90.93,12.99,85.47420000000002,12.210600000000003,
8732,CA-2015-111017,2015-07-31,2015-08-06,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Saint Louis,Missouri,63116,Central,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",52.59,3,0.0,15.776999999999996,2015,7,Saint Louis Missouri,38.6319657,-90.2428756,52.59,17.53,36.81300000000001,12.271000000000003,
8733,CA-2017-116988,2017-06-27,2017-06-29,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44,3,0.0,9.3312,2017,6,Seattle Washington,47.6038321,-122.330062,19.44,6.48,10.1088,3.3696,62.13
8734,CA-2017-116988,2017-06-27,2017-06-29,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.30000000000001,3,0.0,40.416,2017,6,Seattle Washington,47.6038321,-122.330062,126.30000000000001,42.1,85.88400000000001,28.628000000000004,62.13
8735,CA-2017-116988,2017-06-27,2017-06-29,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0.0,244.61549999999988,2017,6,Seattle Washington,47.6038321,-122.330062,1287.45,257.49,1042.8345000000002,208.56690000000003,62.13
8736,US-2014-169390,2014-02-07,2014-02-10,Second Class,CS-12250,Chris Selesnick,Corporate,United States,New York City,New York,10024,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,4,0.0,9.744,2014,2,New York City New York,40.7830439,-73.9527658,64.96,16.24,55.215999999999994,13.803999999999998,31.571428571428573
8737,CA-2016-168774,2016-09-04,2016-09-09,Standard Class,RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0.0,160.62299999999993,2016,9,Woodbury Minnesota,44.919896,-92.9339449,535.41,178.47,374.78700000000003,124.92900000000002,
8738,CA-2017-161592,2017-04-06,2017-04-10,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Chattanooga,Tennessee,37421,South,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.100000000000001,5,0.7,-5.939999999999998,2017,4,Chattanooga Tennessee,35.0457219,-85.3094883,27.0,5.4,14.04,2.808,66.18
8739,US-2017-131961,2017-12-08,2017-12-11,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13.248,4,0.2,3.6431999999999998,2017,12,Philadelphia Pennsylvania,39.9527237,-75.1635262,16.56,4.14,9.6048,2.4012,36.50322580645161
8740,US-2017-131961,2017-12-08,2017-12-11,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,83.98799999999999,2,0.4,-20.996999999999993,2017,12,Philadelphia Pennsylvania,39.9527237,-75.1635262,139.98,69.99,104.98499999999999,52.49249999999999,36.50322580645161
8741,CA-2016-102498,2016-07-24,2016-07-25,First Class,JG-15160,James Galang,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5,0.0,21.227999999999998,2016,7,Lafayette Louisiana,30.2043259,-92.0298813,73.2,14.64,51.97200000000001,10.394400000000001,
8742,CA-2015-113222,2015-11-09,2015-11-09,Same Day,AG-10765,Anthony Garverick,Home Office,United States,Lawrence,Indiana,46226,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,10.74,3,0.0,5.1552,2015,11,Lawrence Indiana,38.8400395,-86.4880717,10.74,3.58,5.5848,1.8616000000000001,
8743,US-2015-144771,2015-10-02,2015-10-04,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,97123,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,11.032,1,0.2,3.0338000000000003,2015,10,Hillsboro Oregon,45.5228939,-122.989827,13.79,13.79,7.9982,7.9982,
8744,US-2015-144771,2015-10-02,2015-10-04,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,97123,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.040000000000006,3,0.2,-4.640999999999998,2015,10,Hillsboro Oregon,45.5228939,-122.989827,66.3,22.099999999999998,57.681000000000004,19.227,
8745,CA-2015-162376,2015-11-22,2015-11-25,Second Class,HD-14785,Harold Dahlen,Home Office,United States,Cambridge,Massachusetts,2138,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,17.12,4,0.0,4.9647999999999985,2015,11,Cambridge Massachusetts,42.3750997,-71.1056157,17.12,4.28,12.155200000000002,3.0388000000000006,
8746,CA-2015-162376,2015-11-22,2015-11-25,Second Class,HD-14785,Harold Dahlen,Home Office,United States,Cambridge,Massachusetts,2138,East,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,59.94,3,0.0,28.171799999999998,2015,11,Cambridge Massachusetts,42.3750997,-71.1056157,59.94,19.98,31.7682,10.5894,
8747,CA-2017-128076,2017-02-02,2017-02-07,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105,West,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58,2,0.0,12.634799999999984,2017,2,San Diego California,32.7174202,-117.1627728,210.58,105.29,197.94520000000003,98.97260000000001,58.94285714285714
8748,CA-2017-128076,2017-02-02,2017-02-07,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.960000000000004,2,0.2,10.061999999999998,2017,2,San Diego California,32.7174202,-117.1627728,38.7,19.35,20.898000000000007,10.449000000000003,58.94285714285714
8749,CA-2017-128076,2017-02-02,2017-02-07,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105,West,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",239.98400000000004,2,0.2,38.99739999999997,2017,2,San Diego California,32.7174202,-117.1627728,299.98,149.99,200.98660000000007,100.49330000000003,58.94285714285714
8750,US-2015-163825,2015-06-16,2015-06-19,First Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050.376,3,0.2,1143.891,2015,6,New York City New York,40.7830439,-73.9527658,3812.9700000000003,1270.99,1906.4850000000001,635.495,70.53
8751,US-2015-163825,2015-06-16,2015-06-19,First Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,133.98,2,0.0,33.495000000000005,2015,6,New York City New York,40.7830439,-73.9527658,133.98,66.99,100.48499999999999,50.24249999999999,70.53
8752,CA-2016-105662,2016-05-05,2016-05-09,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303,South,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,4,0.2,31.4712,2016,5,Tallahassee Florida,30.4380832,-84.2809332,116.56,29.14,61.77680000000001,15.444200000000002,75.92903225806452
8753,CA-2016-105662,2016-05-05,2016-05-09,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303,South,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48000000000002,3,0.2,19.966499999999982,2016,5,Tallahassee Florida,30.4380832,-84.2809332,221.85000000000002,73.95,157.51350000000002,52.50450000000001,75.92903225806452
8754,CA-2017-152198,2017-09-09,2017-09-10,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,17.712,6,0.2,5.977799999999999,2017,9,Toledo Ohio,41.6529143,-83.5378173,22.139999999999997,3.6899999999999995,11.734200000000001,1.9557000000000002,65.24333333333333
8755,CA-2017-152198,2017-09-09,2017-09-10,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,4.860000000000001,3,0.7,-3.564,2017,9,Toledo Ohio,41.6529143,-83.5378173,16.200000000000003,5.400000000000001,8.424000000000001,2.8080000000000003,65.24333333333333
8756,CA-2017-152198,2017-09-09,2017-09-10,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",6.258000000000001,2,0.7,-5.215,2017,9,Toledo Ohio,41.6529143,-83.5378173,20.86,10.43,11.473,5.7365,65.24333333333333
8757,CA-2016-114307,2016-07-22,2016-07-26,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,0.0,10.5504,2016,7,Columbia Maryland,39.1938429,-76.86460919,37.68,18.84,27.1296,13.5648,
8758,CA-2016-114307,2016-07-22,2016-07-26,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,51.84,8,0.0,24.883200000000002,2016,7,Columbia Maryland,39.1938429,-76.86460919,51.84,6.48,26.9568,3.3696,
8759,CA-2016-114307,2016-07-22,2016-07-26,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0.0,9.322799999999999,2016,7,Columbia Maryland,39.1938429,-76.86460919,27.42,9.14,18.0972,6.0324,
8760,CA-2016-114307,2016-07-22,2016-07-26,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,3,0.0,2.592,2016,7,Columbia Maryland,39.1938429,-76.86460919,5.4,1.8,2.8080000000000003,0.936,
8761,CA-2016-159891,2016-01-31,2016-02-06,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318,South,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99,1,0.0,635.495,2016,1,Atlanta Georgia,33.7489924,-84.3902644,1270.99,1270.99,635.495,635.495,41.903225806451616
8762,CA-2016-159891,2016-01-31,2016-02-06,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318,South,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",125.36,8,0.0,58.91919999999999,2016,1,Atlanta Georgia,33.7489924,-84.3902644,125.36,15.67,66.44080000000001,8.305100000000001,41.903225806451616
8763,CA-2016-112578,2016-12-29,2017-01-02,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Sacramento,California,95823,West,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.03,1,0.0,4.068699999999998,2016,12,Sacramento California,38.5810606,-121.493895,14.03,14.03,9.961300000000001,9.961300000000001,44.83548387096774
8764,CA-2016-112578,2016-12-29,2017-01-02,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Sacramento,California,95823,West,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,27.96,2,0.0,7.2696000000000005,2016,12,Sacramento California,38.5810606,-121.493895,27.96,13.98,20.6904,10.3452,44.83548387096774
8765,CA-2015-107083,2015-11-21,2015-11-27,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,2,0.2,0.7347999999999992,2015,11,Fort Worth Texas,32.753177,-97.3327459,6.68,3.34,4.609200000000001,2.3046000000000006,
8766,CA-2015-107083,2015-11-21,2015-11-27,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1.6959999999999997,2,0.8,-2.5440000000000005,2015,11,Fort Worth Texas,32.753177,-97.3327459,8.48,4.24,4.24,2.12,
8767,CA-2015-107083,2015-11-21,2015-11-27,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,24.587999999999994,3,0.8,-67.61700000000002,2015,11,Fort Worth Texas,32.753177,-97.3327459,122.94,40.98,92.20500000000001,30.735000000000003,
8768,CA-2015-107083,2015-11-21,2015-11-27,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,7.979999999999999,5,0.8,-13.167000000000002,2015,11,Fort Worth Texas,32.753177,-97.3327459,39.9,7.9799999999999995,21.147,4.2294,
8769,CA-2015-151722,2015-10-05,2015-10-09,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,288.0,4,0.2,57.599999999999994,2015,10,Columbus Ohio,39.9622601,-83.0007065,360.0,90.0,230.4,57.6,55.23870967741936
8770,CA-2016-151148,2016-09-12,2016-09-13,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,80027,West,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,146.952,3,0.2,9.184499999999993,2016,9,Louisville Colorado,39.977763,-105.1319296,183.69,61.23,137.7675,45.92250000000001,
